"CustomerID","FirstName","MiddleName","LastName","BirthDate","MaritalStatus","YearlyIncome","Gender","TotalChildren","NumberChildrenAtHome","Education","Occupation","HomeOwner","CommuteDistance","NumberOfPurchases","ProfitGenerated"
16154,"Jennifer","M","Scott","1958-12-06 00:00:00","M","50001-75000","F",5,4,"Bachelors ","Professional","True","2-5 Miles",2,7976.5912
16160,"Erika",,"Hernandez","1968-06-20 00:00:00","M","50001-75000","F",2,2,"Bachelors ","Professional","True","2-5 Miles",1,9809.441
16161,"Jodi",,"Deng","1968-08-24 00:00:00","M","50001-75000","F",2,2,"Bachelors ","Professional","True","2-5 Miles",1,9829.7036
16162,"Mackenzie","E","Morgan","1968-09-26 00:00:00","S","50001-75000","F",5,5,"Bachelors ","Professional","True","10+ Miles",3,15334.945
16165,"Jenny",,"Liu","1967-02-03 00:00:00","M","50001-75000","F",5,5,"Bachelors ","Professional","True","10+ Miles",3,12257.0151
16166,"April","C","Goel","1967-08-10 00:00:00","M","50001-75000","F",5,5,"Bachelors ","Professional","True","10+ Miles",3,12295.6101
16167,"Devin","J","Moore","1967-01-06 00:00:00","M","50001-75000","M",5,5,"Bachelors ","Professional","True","10+ Miles",3,15954.1157
16168,"Kathryn",,"Ashe","1967-09-08 00:00:00","M","50001-75000","F",5,5,"Bachelors ","Professional","True","10+ Miles",4,12266.5218
16169,"Dennis",,"Lin","1967-03-17 00:00:00","S","50001-75000","M",5,5,"Bachelors ","Professional","True","10+ Miles",4,19966.9384
16170,"Juan",,"Rubio","1966-09-08 00:00:00","S","75001-100000","M",5,5,"Graduate Degree","Management","True","0-1 Miles",3,12720.5824
16171,"Bruce","W","Ruiz","1966-04-06 00:00:00","M","75001-100000","M",5,5,"Graduate Degree","Management","True","0-1 Miles",3,10163.7791
16172,"Janelle",,"Perez","1966-10-11 00:00:00","S","75001-100000","F",5,5,"Bachelors ","Professional","True","1-2 Miles",4,10377.3302
16173,"Cory","E","Rana","1965-01-06 00:00:00","M","50001-75000","M",2,2,"Bachelors ","Professional","True","2-5 Miles",1,12790.7877
16178,"Alfredo",,"Carlson","1968-11-16 00:00:00","M","75001-100000","M",5,5,"Bachelors ","Professional","True","0-1 Miles",4,9759.6159
16179,"Jamie",,"Zhao","1968-08-22 00:00:00","S","75001-100000","F",5,5,"Bachelors ","Professional","True","1-2 Miles",4,10421.3892
16180,"Kyle","J","Perez","1965-08-22 00:00:00","S","50001-75000","M",0,0,"Bachelors ","Professional","False","0-1 Miles",1,15495.3868
16182,"Louis","E","Sun","1964-04-21 00:00:00","M","50001-75000","M",3,3,"Bachelors ","Professional","True","0-1 Miles",2,9214.8519
16183,"Tanya",,"Carlson","1964-11-04 00:00:00","S","50001-75000","F",3,3,"Bachelors ","Professional","True","5-10 Miles",2,15947.9783
16185,"Grant","R","Raji","1964-12-13 00:00:00","S","50001-75000","M",4,4,"Bachelors ","Professional","True","10+ Miles",3,21442.8839
16186,"Bethany","J","Raji","1974-07-25 00:00:00","S","25001-50000","F",0,0,"Partial College","Clerical","True","2-5 Miles",1,7010.9475
16188,"Teresa","M","Torres","1980-04-05 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","1-2 Miles",2,1939.9746
16190,"Lance","J","Alvarez","1979-01-08 00:00:00","S","25001-50000","M",0,0,"Partial College","Clerical","False","2-5 Miles",1,7759.7972
16191,"Margaret","M","Zeng","1978-03-18 00:00:00","S","25001-50000","F",0,0,"High School","Manual","True","2-5 Miles",1,7449.0107
16196,"Kurt",,"Raheem","1973-10-21 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",1,6648.5926
16197,"Heidi","M","Prasad","1972-08-19 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","1-2 Miles",2,1949.8214
16200,"Julia","M","Edwards","1971-04-18 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","0-1 Miles",2,1776.9763
16201,"Ross",,"Martin","1971-09-06 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","True","1-2 Miles",2,3133.2222
16204,"Terrence","J","Anand","1971-04-13 00:00:00","S","25001-50000","M",2,2,"Partial College","Clerical","True","1-2 Miles",1,5101.3006
16205,"Melanie",,"Sanders","1971-04-01 00:00:00","S","25001-50000","F",2,2,"Partial College","Clerical","True","1-2 Miles",1,3993.7185
16210,"Olivia",,"Cooper","1974-03-12 00:00:00","S","25001-50000","F",3,3,"Partial College","Clerical","True","1-2 Miles",1,3740.2678
16211,"Jesse",,"Roberts","1974-11-23 00:00:00","S","25001-50000","M",3,3,"Partial College","Clerical","True","1-2 Miles",1,4872.6685
16219,"Angel",,"Sanders","1953-11-22 00:00:00","M","25001-50000","M",1,0,"Bachelors ","Skilled Manual","True","1-2 Miles",1,8029.6159
16220,"Megan",,"Russell","1953-07-06 00:00:00","M","25001-50000","F",1,0,"Bachelors ","Skilled Manual","True","1-2 Miles",1,6210.651
16222,"Brandon","S","Anderson","1953-12-18 00:00:00","M","25001-50000","M",1,0,"Bachelors ","Skilled Manual","True","2-5 Miles",1,9557.5798
16223,"Carlos","B","Collins","1953-05-18 00:00:00","M","25001-50000","M",1,0,"Bachelors ","Skilled Manual","True","1-2 Miles",1,8100.1688
16225,"Wyatt","J","Nelson","1953-10-12 00:00:00","M","25001-50000","M",1,0,"Bachelors ","Skilled Manual","True","2-5 Miles",1,9544.1224
16229,"Wayne","G","Chande","1955-05-20 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","1-2 Miles",1,4977.8235
16230,"Craig",,"Blanco","1955-05-04 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4526.5932
16231,"Dana","K","Martin","1955-11-09 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","0-1 Miles",1,3406.0444
16232,"Chase","A","Richardson","1955-10-06 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","1-2 Miles",1,4951.3699
16234,"Wyatt",,"Martin","1956-05-07 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4438.0587
16237,"Erin",,"James","1957-01-12 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3791.3747
16238,"Ann",,"Arun","1957-12-02 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","0-1 Miles",1,3426.4996
16239,"Gabriel","A","Nelson","1957-12-01 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4525.3398
16252,"Danny",,"Jim�nez","1967-09-22 00:00:00","S","0-25000","M",3,3,"Partial High School","Manual","True","0-1 Miles",1,1758.8018
16254,"Maria","K","Morris","1967-08-21 00:00:00","S","0-25000","F",1,1,"Partial College","Manual","False","2-5 Miles",1,2050.1985
16257,"Michele","E","Chandra","1967-10-18 00:00:00","M","0-25000","F",1,1,"High School","Manual","True","2-5 Miles",1,1775.1342
16259,"Ebony","C","Sai","1966-04-21 00:00:00","S","0-25000","F",4,4,"Partial High School","Manual","True","0-1 Miles",2,1297.6556
16267,"Edwin",,"Chen","1966-10-23 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,6648.3857
16268,"Lindsey",,"Kumar","1966-11-20 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,5169.2885
16269,"Tara",,"Nath","1966-02-25 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,5153.5747
16271,"Michele","K","Gutierrez","1965-06-13 00:00:00","S","0-25000","F",2,2,"High School","Manual","True","0-1 Miles",1,1517.3046
16272,"Raul","D","Deng","1965-08-07 00:00:00","S","0-25000","M",2,2,"High School","Manual","True","0-1 Miles",1,1902.1104
16274,"Ross","E","Diaz","1964-03-16 00:00:00","M","0-25000","M",3,2,"Partial High School","Manual","False","0-1 Miles",1,1157.6206
16277,"Christy",,"Luo","1964-09-28 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,5102.383
16279,"Victoria",,"Patterson","1963-06-25 00:00:00","S","0-25000","F",3,2,"Partial High School","Manual","True","0-1 Miles",2,1380.5645
16280,"Glenn","M","Ma","1963-08-19 00:00:00","S","0-25000","M",3,2,"Partial High School","Manual","True","0-1 Miles",2,1709.4864
16282,"Kristine",,"Suarez","1963-09-01 00:00:00","S","0-25000","F",3,3,"High School","Manual","True","0-1 Miles",2,1403.4334
16283,"Clayton",,"Raji","1963-09-13 00:00:00","S","0-25000","M",3,3,"High School","Manual","True","0-1 Miles",2,1796.6708
16284,"Troy","D","Perez","1963-06-11 00:00:00","S","0-25000","M",3,3,"High School","Manual","True","0-1 Miles",2,1834.1657
16289,"Julie",,"Pal","1965-09-24 00:00:00","S","25001-50000","F",2,2,"Partial College","Clerical","True","0-1 Miles",1,3645.4955
16290,"Russell",,"Nath","1965-10-23 00:00:00","S","25001-50000","M",2,2,"Partial College","Clerical","True","0-1 Miles",3,4725.2316
16291,"Lindsey","H","Lal","1964-01-06 00:00:00","S","25001-50000","F",2,2,"Partial College","Clerical","True","0-1 Miles",2,3615.8146
16301,"Omar","M","Cai","1977-02-06 00:00:00","S","0-25000","M",0,0,"High School","Manual","False","2-5 Miles",1,3199.2756
16306,"Kristine","W","Romero","1979-02-18 00:00:00","M","25001-50000","F",3,3,"Partial College","Clerical","False","0-1 Miles",2,2251.6245
16310,"Diana",,"Rubio","1962-03-04 00:00:00","M","25001-50000","F",1,0,"Bachelors ","Skilled Manual","True","0-1 Miles",1,5672.5954
16311,"Carl","M","Beck","1962-10-10 00:00:00","M","25001-50000","M",1,0,"Bachelors ","Skilled Manual","True","0-1 Miles",1,7288.997
16312,"Bethany","H","Beck","1978-01-20 00:00:00","S","25001-50000","F",3,3,"Partial College","Clerical","True","0-1 Miles",3,3336.8211
16314,"Gabriel","K","Ross","1978-04-24 00:00:00","S","25001-50000","M",4,4,"Partial College","Clerical","True","0-1 Miles",3,4096.5188
16315,"Garrett",,"Richardson","1977-07-22 00:00:00","S","25001-50000","M",5,5,"Partial College","Clerical","True","0-1 Miles",3,3840.8268
16317,"Joel",,"Raman","1977-09-23 00:00:00","S","25001-50000","M",0,0,"Partial College","Clerical","False","0-1 Miles",1,5864.0902
16318,"Kellie","T","Moreno","1977-06-08 00:00:00","S","25001-50000","F",0,0,"Partial College","Clerical","False","0-1 Miles",1,4507.706
16321,"Ruth","D","Malhotra","1974-10-25 00:00:00","M","0-25000","F",0,0,"Partial High School","Manual","True","0-1 Miles",2,1780.6601
16322,"Gloria","A","Dominguez","1974-09-17 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","True","0-1 Miles",2,2275.3757
16325,"Emma","K","Williams","1913-09-10 00:00:00","S","25001-50000","F",1,0,"Partial College","Clerical","True","2-5 Miles",1,5571.0391
16326,"J�sus","R","Romero","1973-01-17 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","False","0-1 Miles",2,2322.5867
16327,"Darren",,"Diaz","1973-03-06 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","False","0-1 Miles",2,2391.3798
16328,"Maurice","S","Rai","1973-02-15 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","True","1-2 Miles",2,3059.3771
16329,"Jamie","C","Ye","1973-12-13 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","1-2 Miles",2,1997.7647
16330,"Luke","J","Simmons","1973-07-06 00:00:00","S","25001-50000","M",0,0,"Partial College","Clerical","True","2-5 Miles",1,9204.0283
16332,"Joan","B","Vazquez","1948-10-04 00:00:00","M","0-25000","F",2,1,"Partial High School","Clerical","False","1-2 Miles",2,862.8826
16333,"Caleb","W","Hill","1977-02-21 00:00:00","M","25001-50000","M",0,0,"Partial College","Skilled Manual","False","1-2 Miles",1,6730.5567
16335,"Kristen",,"Lu","1977-08-25 00:00:00","S","25001-50000","F",0,0,"Partial College","Skilled Manual","True","5-10 Miles",2,12689.0371
16336,"Jonathan","A","Wright","1977-06-08 00:00:00","M","50001-75000","M",0,0,"Partial College","Skilled Manual","True","5-10 Miles",2,18547.1392
16337,"Jose",,"White","1977-07-06 00:00:00","M","50001-75000","M",0,0,"Partial College","Skilled Manual","False","1-2 Miles",3,9434.0441
16339,"Seth","A","Davis","1950-05-02 00:00:00","M","25001-50000","M",3,0,"Partial College","Clerical","False","1-2 Miles",3,3516.0668
16341,"Lacey","E","Raji","1951-11-26 00:00:00","M","25001-50000","F",3,0,"High School","Skilled Manual","False","1-2 Miles",2,3007.531
16342,"Gregory",,"Jai","1951-04-09 00:00:00","M","25001-50000","M",3,0,"High School","Skilled Manual","False","1-2 Miles",2,4026.1797
16343,"Joel","E","Malhotra","1951-08-24 00:00:00","M","25001-50000","M",3,0,"High School","Skilled Manual","False","1-2 Miles",2,4037.4783
16344,"Xavier","K","King","1980-05-18 00:00:00","S","50001-75000","M",0,0,"Partial College","Skilled Manual","False","0-1 Miles",3,10776.2855
16346,"Marc",,"Navarro","1953-06-14 00:00:00","M","25001-50000","M",3,0,"Partial College","Skilled Manual","False","1-2 Miles",2,4615.5646
16348,"Roy",,"Raman","1954-07-04 00:00:00","M","75001-100000","M",2,0,"Partial College","Skilled Manual","True","5-10 Miles",2,16570.8385
16350,"Fernando",,"Thompson","1954-02-14 00:00:00","S","75001-100000","M",2,0,"Partial College","Skilled Manual","True","5-10 Miles",2,20724.1679
16351,"Martha","C","Xu","1954-07-07 00:00:00","S","75001-100000","F",2,0,"Partial College","Skilled Manual","False","1-2 Miles",2,8059.0654
16352,"Tiffany","E","Gao","1954-08-06 00:00:00","S","75001-100000","F",2,0,"Partial College","Skilled Manual","True","5-10 Miles",2,15925.9138
16353,"Alejandro","J","Xu","1975-11-07 00:00:00","M","25001-50000","M",0,0,"Partial College","Skilled Manual","True","5-10 Miles",2,13262.2612
16354,"Janet","A","Torres","1975-02-07 00:00:00","S","25001-50000","F",0,0,"High School","Skilled Manual","False","1-2 Miles",3,5718.6211
16355,"Sam","J","Foster","1975-06-27 00:00:00","S","25001-50000","F",0,0,"High School","Skilled Manual","True","5-10 Miles",2,11177.0288
16358,"Samuel","L","Jai","1974-01-08 00:00:00","M","25001-50000","M",0,0,"High School","Skilled Manual","True","5-10 Miles",2,11585.6001
16362,"Joshua","C","Smith","1955-05-02 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4465.9949
16363,"Melanie","V","Ramirez","1955-03-03 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","0-1 Miles",1,3539.8825
16364,"Shawna","D","Yuan","1955-05-11 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","0-1 Miles",1,3403.9988
16366,"Isabelle","K","Henderson","1955-07-09 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3845.1814
16374,"Edward",,"Phillips","1957-12-15 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4466.7014
16376,"Maria","D","Wright","1957-12-07 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","0-1 Miles",1,3466.8338
16387,"Douglas",,"Vance","1968-10-25 00:00:00","M","0-25000","M",1,1,"Partial College","Manual","True","2-5 Miles",1,2533.2684
16395,"Tara",,"Pal","1967-12-08 00:00:00","M","0-25000","F",3,3,"High School","Manual","False","0-1 Miles",1,923.7826
16398,"Emmanuel","J","Rana","1967-12-14 00:00:00","S","0-25000","M",1,1,"High School","Manual","False","2-5 Miles",1,2400.4989
16402,"Alexander","K","Martin","1967-10-03 00:00:00","S","25001-50000","M",1,1,"Bachelors ","Clerical","False","1-2 Miles",1,5863.6205
16407,"Colleen","L","Zhao","1966-03-04 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",2,5049.3199
16408,"Arthur","D","Madan","1965-02-08 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",3,6638.9074
16409,"Ebony","J","Moreno","1965-10-17 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",3,5161.6987
16410,"Joy",,"Navarro","1964-10-19 00:00:00","S","0-25000","F",4,3,"Partial High School","Manual","True","0-1 Miles",2,1219.6095
16411,"Stanley",,"Sanchez","1964-08-21 00:00:00","S","0-25000","M",3,2,"Partial High School","Manual","True","0-1 Miles",2,1791.6444
16412,"Leah",,"Liang","1964-06-11 00:00:00","S","0-25000","F",3,2,"Partial High School","Manual","True","0-1 Miles",2,1298.5772
16413,"Julia","W","Gonzalez","1931-05-07 00:00:00","M","0-25000","F",4,0,"High School","Manual","False","0-1 Miles",2,907.6082
16414,"Kelly","R","Flores","1964-06-17 00:00:00","S","0-25000","F",3,2,"Partial High School","Manual","True","0-1 Miles",2,1292.929
16418,"Katrina","W","Rai","1963-08-26 00:00:00","S","0-25000","F",3,2,"Partial High School","Manual","True","0-1 Miles",2,1350.5341
16419,"Lacey","L","Simpson","1963-06-23 00:00:00","M","0-25000","F",3,3,"High School","Manual","False","0-1 Miles",1,888.373
16421,"Natasha","G","Diaz","1963-10-10 00:00:00","S","0-25000","F",3,3,"High School","Manual","True","0-1 Miles",1,1381.669
16423,"Sergio",,"Madan","1933-05-23 00:00:00","S","0-25000","M",4,0,"High School","Manual","True","0-1 Miles",2,1950.8512
16428,"Ryan",,"Ross","1963-03-28 00:00:00","S","0-25000","M",4,4,"High School","Manual","True","0-1 Miles",1,1708.433
16430,"Franklin","M","Rai","1965-08-07 00:00:00","S","25001-50000","M",2,2,"Partial College","Clerical","True","0-1 Miles",1,4633.0555
16431,"Jermaine",,"Rodriguez","1965-09-03 00:00:00","S","25001-50000","M",2,2,"Partial College","Clerical","True","0-1 Miles",1,4692.5526
16432,"John","M","Garcia","1964-08-08 00:00:00","S","25001-50000","M",2,2,"Partial College","Clerical","True","0-1 Miles",2,4704.963
16433,"Mathew","G","Dominguez","1964-05-27 00:00:00","M","25001-50000","M",2,2,"Partial College","Clerical","False","0-1 Miles",2,3105.3448
16437,"J�sus","E","Gutierrez","1977-10-24 00:00:00","S","0-25000","M",0,0,"High School","Manual","False","2-5 Miles",1,3191.4961
16438,"Kaitlin",,"Arthur","1976-07-17 00:00:00","M","0-25000","F",0,0,"Partial High School","Manual","False","0-1 Miles",2,1457.746
16439,"Dawn","L","Deng","1979-10-26 00:00:00","S","0-25000","F",4,4,"High School","Manual","True","0-1 Miles",2,1307.0385
16442,"Luke","P","Gonzalez","1979-08-27 00:00:00","S","25001-50000","M",3,3,"Partial College","Clerical","True","0-1 Miles",1,4404.3961
16443,"Dawn","C","Gao","1979-03-08 00:00:00","S","25001-50000","F",3,3,"Partial College","Clerical","True","0-1 Miles",2,3383.421
16447,"Kate",,"Becker","1962-12-09 00:00:00","M","25001-50000","F",1,0,"Bachelors ","Skilled Manual","True","0-1 Miles",1,5622.3919
16449,"Casey",,"Browning","1978-02-14 00:00:00","S","25001-50000","M",4,4,"Partial College","Clerical","True","0-1 Miles",2,4138.3879
16450,"Rebekah","P","Gutierrez","1977-08-15 00:00:00","S","25001-50000","F",5,5,"Partial College","Clerical","True","0-1 Miles",2,2904.7684
